Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
all_envs,IE 11,,2018-06-20 16:19:21,2018-06-20 16:19:36,15.711s,FAILED
,,,,,,
Test Cases/New Test Case,IE 11,,2018-06-20 16:19:22,2018-06-20 16:19:36,13.900s,FAILED
openBrowser,IE 11,,2018-06-20 16:19:23,2018-06-20 16:19:34,10.888s,PASSED
navigateToUrl,IE 11,,2018-06-20 16:19:34,2018-06-20 16:19:34,0.342s,PASSED
click,IE 11,,2018-06-20 16:19:34,2018-06-20 16:19:36,1.403s,FAILED
